pollutant,run,level,participant_id,replicate,mean_value,sd_value
so2,corrida_6,60-nmol/mol,part_4,5,59.9,0.041
so2,corrida_6,60-nmol/mol,part_5,6,59.873,0.034
so2,corrida_6,60-nmol/mol,part_5,6,59.903,0.028
so2,corrida_6,60-nmol/mol,part_5,6,59.884,0.027
so2,corrida_6,60-nmol/mol,part_6,7,59.903,0.026
so2,corrida_6,60-nmol/mol,part_6,7,59.889,0.03
so2,corrida_6,60-nmol/mol,part_6,7,59.899,0.021
so2,corrida_6,60-nmol/mol,part_7,8,59.907,0.044
so2,corrida_6,60-nmol/mol,part_7,8,59.872,0.033
so2,corrida_6,60-nmol/mol,part_7,8,59.874,0.044
so2,corrida_6,60-nmol/mol,part_8,9,59.902,0.03
so2,corrida_6,60-nmol/mol,part_8,9,59.891,0.041
so2,corrida_6,60-nmol/mol,part_8,9,59.893,0.036
so2,corrida_6,60-nmol/mol,part_9,10,59.878,0.024
so2,corrida_6,60-nmol/mol,part_9,10,59.893,0.036
so2,corrida_6,60-nmol/mol,part_9,10,59.916,0.026
so2,corrida_6,60-nmol/mol,ref,1,59.897,0.036
so2,corrida_6,60-nmol/mol,ref,1,59.899,0.029
so2,corrida_6,60-nmol/mol,ref,1,59.879,0.053
so2,corrida_7,61-nmol/mol,part_1,2,59.061,0.034
so2,corrida_7,61-nmol/mol,part_1,2,59.055,0.03
so2,corrida_7,61-nmol/mol,part_1,2,59.057,0.038
so2,corrida_7,61-nmol/mol,part_2,3,59.065,0.039
so2,corrida_7,61-nmol/mol,part_2,3,59.067,0.02
so2,corrida_7,61-nmol/mol,part_2,3,59.073,0.036
so2,corrida_7,61-nmol/mol,part_3,4,59.048,0.039
so2,corrida_7,61-nmol/mol,part_3,4,59.048,0.03
so2,corrida_7,61-nmol/mol,part_3,4,59.044,0.037
so2,corrida_7,61-nmol/mol,part_4,5,59.067,0.025
so2,corrida_7,61-nmol/mol,part_4,5,59.075,0.033
so2,corrida_7,61-nmol/mol,part_4,5,59.047,0.038
so2,corrida_7,61-nmol/mol,part_5,6,59.046,0.041
so2,corrida_7,61-nmol/mol,part_5,6,59.057,0.037
so2,corrida_7,61-nmol/mol,part_5,6,59.061,0.039
so2,corrida_7,61-nmol/mol,part_6,7,59.055,0.031
so2,corrida_7,61-nmol/mol,part_6,7,59.035,0.023
so2,corrida_7,61-nmol/mol,part_6,7,59.064,0.037
so2,corrida_7,61-nmol/mol,part_7,8,59.068,0.034
so2,corrida_7,61-nmol/mol,part_7,8,59.052,0.03
so2,corrida_7,61-nmol/mol,part_7,8,59.072,0.028
so2,corrida_7,61-nmol/mol,part_8,9,59.063,0.034
so2,corrida_7,61-nmol/mol,part_8,9,59.046,0.042
so2,corrida_7,61-nmol/mol,part_8,9,59.049,0.026
so2,corrida_7,61-nmol/mol,part_9,10,59.047,0.039
so2,corrida_7,61-nmol/mol,part_9,10,59.066,0.04
so2,corrida_7,61-nmol/mol,part_9,10,59.051,0.029
so2,corrida_7,61-nmol/mol,ref,1,59.059,0.02
so2,corrida_7,61-nmol/mol,ref,1,59.048,0.022
so2,corrida_7,61-nmol/mol,ref,1,59.046,0.029
