pollutant,run,level,dataset_id,simulated_minute,value,source_timestamp,source_column,generator_column
no,corrida_3,119-nmol/mol,18,54,118.516,2026-05-01 08:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,55,118.09,2026-05-01 09:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,56,118.549,2026-05-01 07:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,57,117.565,2026-05-01 07:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,58,117.893,2026-05-01 10:12:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,59,117.565,2026-05-01 07:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,18,60,118.041,2026-05-01 09:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,1,117.997,2026-05-01 07:43:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,2,118.518,2026-05-01 08:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,3,118.763,2026-05-01 08:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,4,118.062,2026-05-01 09:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,5,118.351,2026-05-01 08:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,6,118.781,2026-05-01 07:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,7,118.183,2026-05-01 07:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,8,118.625,2026-05-01 09:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,9,118.918,2026-05-01 09:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,10,118.346,2026-05-01 09:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,11,118.372,2026-05-01 07:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,12,117.893,2026-05-01 10:12:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,13,119.056,2026-05-01 09:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,14,118.595,2026-05-01 09:19:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,15,118.258,2026-05-01 10:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,16,118.314,2026-05-01 09:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,17,118.679,2026-05-01 08:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,18,118.297,2026-05-01 09:46:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,19,118.305,2026-05-01 07:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,20,118.305,2026-05-01 07:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,21,118.234,2026-05-01 08:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,22,117.475,2026-05-01 10:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,23,118.478,2026-05-01 07:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,24,118.108,2026-05-01 08:07:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,25,117.686,2026-05-01 10:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,26,118.603,2026-05-01 09:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,27,118.062,2026-05-01 09:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,28,117.894,2026-05-01 08:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,29,118.763,2026-05-01 08:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,30,118.603,2026-05-01 09:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,31,118.353,2026-05-01 07:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,32,118.555,2026-05-01 09:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,33,117.685,2026-05-01 09:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,34,118.238,2026-05-01 07:48:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,35,119.141,2026-05-01 08:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,36,118.084,2026-05-01 08:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,37,118.402,2026-05-01 08:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,38,118.763,2026-05-01 08:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,39,118.142,2026-05-01 09:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,40,118.689,2026-05-01 09:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,41,117.7,2026-05-01 08:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,42,118.402,2026-05-01 08:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,43,118.032,2026-05-01 10:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,44,118.056,2026-05-01 08:59:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,45,118.549,2026-05-01 07:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,46,118.434,2026-05-01 09:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,47,118.946,2026-05-01 09:36:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,48,119.089,2026-05-01 08:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,49,117.896,2026-05-01 08:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,50,118.434,2026-05-01 09:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,51,118.697,2026-05-01 08:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,52,117.756,2026-05-01 09:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,53,118.09,2026-05-01 09:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,54,118.766,2026-05-01 09:21:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,55,118.303,2026-05-01 07:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,56,117.885,2026-05-01 08:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,57,118.446,2026-05-01 07:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,58,118.308,2026-05-01 08:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,59,119.606,2026-05-01 07:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,19,60,118.972,2026-05-01 08:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,1,119.261,2026-05-01 09:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,2,118.652,2026-05-01 09:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,3,117.882,2026-05-01 09:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,4,117.88,2026-05-01 07:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,5,118.518,2026-05-01 08:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,6,118.353,2026-05-01 07:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,7,118.633,2026-05-01 08:43:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,8,118.303,2026-05-01 07:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,9,119.089,2026-05-01 08:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,10,117.686,2026-05-01 10:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,11,118.702,2026-05-01 07:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,12,118.52,2026-05-01 09:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,13,118.192,2026-05-01 08:55:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,14,117.504,2026-05-01 09:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,15,117.7,2026-05-01 08:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,16,118.193,2026-05-01 07:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,17,118.402,2026-05-01 08:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,18,118.731,2026-05-01 08:19:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,19,118.446,2026-05-01 07:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,20,117.756,2026-05-01 09:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,21,171.764,2026-05-01 07:18:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,22,118.123,2026-05-01 08:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,23,118.891,2026-05-01 10:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,24,119.111,2026-05-01 08:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,25,118.532,2026-05-01 08:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,26,118.625,2026-05-01 09:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,27,118.311,2026-05-01 09:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,28,118.974,2026-05-01 08:10:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,29,118.697,2026-05-01 08:08:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,30,118.689,2026-05-01 09:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,31,118.443,2026-05-01 08:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,32,118.609,2026-05-01 08:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,33,118.308,2026-05-01 08:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,34,118.209,2026-05-01 10:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,35,118.562,2026-05-01 08:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,36,118.702,2026-05-01 07:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,37,117.756,2026-05-01 09:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,38,118.963,2026-05-01 10:18:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,39,119.138,2026-05-01 10:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,40,119.056,2026-05-01 09:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,41,117.88,2026-05-01 07:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,42,118.443,2026-05-01 08:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,43,118.154,2026-05-01 07:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,44,117.882,2026-05-01 09:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,45,118.549,2026-05-01 07:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,46,118.405,2026-05-01 09:15:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,47,118.756,2026-05-01 07:42:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,48,118.54,2026-05-01 09:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,49,118.258,2026-05-01 10:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,50,118.744,2026-05-01 09:42:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,51,118.447,2026-05-01 09:00:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,52,118.311,2026-05-01 09:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,53,119.196,2026-05-01 07:38:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,54,119.111,2026-05-01 08:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,55,118.047,2026-05-01 09:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,56,119.054,2026-05-01 09:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,57,117.559,2026-05-01 10:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,58,118.766,2026-05-01 08:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,59,118.19,2026-05-01 09:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_3,119-nmol/mol,20,60,117.885,2026-05-01 08:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,1,77.483,2026-05-01 11:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,2,77.683,2026-05-01 13:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,3,78.419,2026-05-01 11:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,4,77.579,2026-05-01 11:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,5,78.086,2026-05-01 12:04:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,6,78.032,2026-05-01 11:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,7,76.845,2026-05-01 12:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,8,77.66,2026-05-01 11:12:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,9,77.483,2026-05-01 11:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,10,77.579,2026-05-01 11:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,11,78.168,2026-05-01 12:43:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,12,77.436,2026-05-01 11:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,13,77.487,2026-05-01 13:04:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,14,77.369,2026-05-01 12:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,15,77.714,2026-05-01 12:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,16,77.626,2026-05-01 12:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,17,78.038,2026-05-01 11:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,18,78.129,2026-05-01 13:06:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,19,77.53,2026-05-01 11:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,20,78.646,2026-05-01 10:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,21,77.886,2026-05-01 11:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,22,78.032,2026-05-01 11:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,23,77.721,2026-05-01 11:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,24,77.579,2026-05-01 11:13:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,25,77.369,2026-05-01 12:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,26,78.319,2026-05-01 12:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,27,76.968,2026-05-01 13:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,28,78.038,2026-05-01 11:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,29,78.049,2026-05-01 11:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,30,78.766,2026-05-01 10:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,31,78.466,2026-05-01 10:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,32,78.559,2026-05-01 12:22:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,33,77.605,2026-05-01 11:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,34,79.832,2026-05-01 10:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,35,77.943,2026-05-01 11:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,36,78.451,2026-05-01 11:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,37,77.881,2026-05-01 11:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,38,77.82,2026-05-01 11:24:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,39,77.886,2026-05-01 11:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,40,78.203,2026-05-01 11:36:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,41,77.708,2026-05-01 12:21:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,42,77.095,2026-05-01 10:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,43,77.916,2026-05-01 10:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,44,77.436,2026-05-01 11:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,45,78.419,2026-05-01 11:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,46,77.789,2026-05-01 12:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,47,77.436,2026-05-01 11:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,48,77.154,2026-05-01 12:53:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,49,77.907,2026-05-01 11:14:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,50,77.812,2026-05-01 10:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,51,77.953,2026-05-01 10:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,52,77.677,2026-05-01 11:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,53,77.809,2026-05-01 12:32:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,54,78.086,2026-05-01 12:04:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,55,77.466,2026-05-01 11:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,56,77.947,2026-05-01 11:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,57,77.567,2026-05-01 11:51:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,58,78.252,2026-05-01 12:37:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,59,77.716,2026-05-01 12:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,1,60,78.217,2026-05-01 10:33:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,1,77.624,2026-05-01 12:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,2,78.591,2026-05-01 12:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,3,77.714,2026-05-01 12:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,4,77.619,2026-05-01 12:14:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,5,77.653,2026-05-01 11:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,6,78.419,2026-05-01 11:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,7,50.334,2026-05-01 13:12:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,8,77.509,2026-05-01 11:31:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,9,76.845,2026-05-01 12:35:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,10,77.324,2026-05-01 11:16:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,11,77.714,2026-05-01 12:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,12,78.07,2026-05-01 12:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,13,77.683,2026-05-01 13:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,14,77.095,2026-05-01 10:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,15,78.684,2026-05-01 12:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,16,77.184,2026-05-01 12:20:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,17,78.356,2026-05-01 11:50:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,18,77.569,2026-05-01 13:10:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,19,78.451,2026-05-01 11:49:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,20,77.451,2026-05-01 11:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,21,77.751,2026-05-01 12:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,22,78.419,2026-05-01 11:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,23,77.789,2026-05-01 12:03:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,24,78.23,2026-05-01 11:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,25,78.684,2026-05-01 12:09:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,26,77.716,2026-05-01 12:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,27,77.714,2026-05-01 12:29:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,28,77.708,2026-05-01 13:01:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,29,77.483,2026-05-01 11:39:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,30,77.823,2026-05-01 12:27:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,31,77.812,2026-05-01 10:56:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,32,78.338,2026-05-01 11:42:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,33,72.954,2026-05-01 13:11:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,34,77.839,2026-05-01 12:44:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,35,77.553,2026-05-01 12:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,36,77.889,2026-05-01 12:45:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,37,77.859,2026-05-01 10:26:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,38,77.751,2026-05-01 12:30:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,39,77.708,2026-05-01 12:21:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,40,77.347,2026-05-01 12:25:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,41,78.591,2026-05-01 12:57:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,42,77.792,2026-05-01 12:05:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,43,77.569,2026-05-01 13:10:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,44,77.702,2026-05-01 12:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,45,77.316,2026-05-01 12:34:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,46,77.943,2026-05-01 11:54:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,47,77.419,2026-05-01 11:23:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,48,77.624,2026-05-01 12:47:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,49,77.624,2026-05-01 10:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,50,77.702,2026-05-01 12:40:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,51,77.939,2026-05-01 12:17:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,52,78.187,2026-05-01 11:28:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,53,78.038,2026-05-01 11:52:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,54,77.251,2026-05-01 13:02:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,55,77.451,2026-05-01 11:58:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,56,77.121,2026-05-01 12:41:00,no_calaire_ppb,no_gen_ppb
no,corrida_4,78-nmol/mol,2,57,76.968,2026-05-01 13:03:00,no_calaire_ppb,no_gen_ppb
