pollutant,run,level,dataset_id,simulated_minute,value,source_timestamp,source_column,generator_column
no2,corrida_3,105-nmol/mol,5,3,105.615,2026-05-01 19:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,4,105.995,2026-05-01 22:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,5,105.636,2026-05-01 19:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,6,106.242,2026-05-01 22:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,7,106.014,2026-05-01 21:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,8,105.744,2026-05-01 19:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,9,105.863,2026-05-01 21:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,10,105.942,2026-05-01 20:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,11,105.997,2026-05-01 21:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,12,106.282,2026-05-01 22:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,13,106.253,2026-05-01 20:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,14,105.569,2026-05-01 21:35:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,15,105.777,2026-05-01 22:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,16,106.242,2026-05-01 22:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,17,106.133,2026-05-01 20:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,18,105.613,2026-05-01 20:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,19,105.521,2026-05-01 19:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,20,105.915,2026-05-01 19:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,21,106.097,2026-05-01 21:48:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,22,106.014,2026-05-01 21:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,23,105.69,2026-05-01 21:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,24,105.643,2026-05-01 20:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,25,105.533,2026-05-01 21:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,26,105.845,2026-05-01 20:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,27,98.885,2026-05-01 22:22:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,28,106.179,2026-05-01 21:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,29,105.894,2026-05-01 20:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,30,105.786,2026-05-01 22:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,31,105.47,2026-05-01 20:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,32,106.093,2026-05-01 19:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,33,105.74,2026-05-01 21:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,34,105.993,2026-05-01 19:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,35,105.993,2026-05-01 19:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,36,107.572,2026-05-01 22:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,37,106.342,2026-05-01 21:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,38,106.166,2026-05-01 20:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,39,105.838,2026-05-01 19:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,40,105.521,2026-05-01 19:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,41,105.838,2026-05-01 19:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,42,106.495,2026-05-01 21:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,43,105.623,2026-05-01 22:10:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,44,106.319,2026-05-01 19:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,45,106.19,2026-05-01 19:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,46,105.599,2026-05-01 19:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,47,105.599,2026-05-01 19:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,48,105.549,2026-05-01 19:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,49,105.777,2026-05-01 22:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,50,105.483,2026-05-01 19:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,51,105.569,2026-05-01 21:35:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,52,105.613,2026-05-01 20:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,53,106.005,2026-05-01 21:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,54,105.934,2026-05-01 20:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,55,105.474,2026-05-01 19:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,56,106.242,2026-05-01 22:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,57,105.786,2026-05-01 22:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,58,105.563,2026-05-01 21:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,59,105.366,2026-05-01 20:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,5,60,105.69,2026-05-01 21:25:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,1,105.87,2026-05-01 20:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,2,105.915,2026-05-01 20:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,3,105.945,2026-05-01 19:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,4,106.393,2026-05-01 21:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,5,105.685,2026-05-01 21:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,6,106.542,2026-05-01 21:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,7,106.114,2026-05-01 21:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,8,105.521,2026-05-01 19:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,9,106.604,2026-05-01 19:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,10,105.812,2026-05-01 21:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,11,105.619,2026-05-01 20:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,12,105.87,2026-05-01 20:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,13,106.218,2026-05-01 19:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,14,106.018,2026-05-01 19:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,15,107.116,2026-05-01 22:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,16,106.179,2026-05-01 21:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,17,105.985,2026-05-01 20:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,18,106.183,2026-05-01 20:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,19,105.852,2026-05-01 22:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,20,105.995,2026-05-01 22:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,21,105.615,2026-05-01 19:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,22,105.863,2026-05-01 21:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,23,106.535,2026-05-01 21:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,24,105.295,2026-05-01 20:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,25,106.121,2026-05-01 21:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,26,105.87,2026-05-01 20:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,27,106.522,2026-05-01 21:16:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,28,106.19,2026-05-01 19:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,29,106.095,2026-05-01 20:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,30,105.636,2026-05-01 19:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,31,106.227,2026-05-01 21:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,32,105.613,2026-05-01 20:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,33,105.617,2026-05-01 20:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,34,105.699,2026-05-01 21:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,35,106.002,2026-05-01 20:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,36,106.133,2026-05-01 20:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,37,105.755,2026-05-01 22:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,38,105.845,2026-05-01 20:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,39,105.313,2026-05-01 21:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,40,105.926,2026-05-01 21:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,41,106.242,2026-05-01 22:00:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,42,106.041,2026-05-01 20:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,43,106.408,2026-05-01 20:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,44,105.885,2026-05-01 20:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,45,105.813,2026-05-01 20:52:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,46,106.005,2026-05-01 21:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,47,103.812,2026-05-01 19:35:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,48,106.5,2026-05-01 21:17:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,49,105.848,2026-05-01 21:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,50,106.418,2026-05-01 21:45:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,51,105.997,2026-05-01 21:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,52,105.755,2026-05-01 20:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,53,105.926,2026-05-01 21:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,54,105.752,2026-05-01 21:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,55,105.927,2026-05-01 20:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,56,105.709,2026-05-01 19:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,57,105.841,2026-05-01 21:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,58,106.393,2026-05-01 21:47:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,59,105.474,2026-05-01 19:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,6,60,105.845,2026-05-01 20:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,1,106.095,2026-05-01 20:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,2,106.542,2026-05-01 21:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,3,106.114,2026-05-01 21:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,4,106.179,2026-05-01 21:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,5,105.848,2026-05-01 21:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,6,106.163,2026-05-01 19:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,7,105.569,2026-05-01 21:35:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,8,106.42,2026-05-01 21:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,9,105.679,2026-05-01 22:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,10,105.415,2026-05-01 21:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,11,105.841,2026-05-01 21:28:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,12,106.509,2026-05-01 21:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,13,106.253,2026-05-01 20:42:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,14,105.698,2026-05-01 21:12:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,15,105.752,2026-05-01 21:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,16,106.51,2026-05-01 20:56:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,17,107.032,2026-05-01 21:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,18,104.947,2026-05-01 20:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,19,106.495,2026-05-01 21:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,20,105.755,2026-05-01 22:14:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,21,105.985,2026-05-01 20:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,22,106.005,2026-05-01 21:49:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,23,106.114,2026-05-01 21:59:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,24,105.366,2026-05-01 20:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,25,104.965,2026-05-01 19:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,26,106.369,2026-05-01 20:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,27,106.405,2026-05-01 21:46:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,28,105.617,2026-05-01 20:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,29,105.777,2026-05-01 22:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,30,106.604,2026-05-01 19:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,31,105.996,2026-05-01 22:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,32,106.023,2026-05-01 21:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,33,106.227,2026-05-01 21:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,34,105.852,2026-05-01 22:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,35,105.993,2026-05-01 19:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,36,105.087,2026-05-01 19:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,37,105.295,2026-05-01 20:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,38,106.393,2026-05-01 20:17:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,39,105.809,2026-05-01 19:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,40,105.852,2026-05-01 22:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,41,106.412,2026-05-01 21:22:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,42,106.408,2026-05-01 20:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,43,106.093,2026-05-01 19:32:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,44,105.744,2026-05-01 19:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,45,106.354,2026-05-01 22:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,46,105.993,2026-05-01 19:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,47,105.691,2026-05-01 19:36:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,48,105.863,2026-05-01 21:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,49,106.535,2026-05-01 21:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,50,105.996,2026-05-01 22:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,51,106.104,2026-05-01 20:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,52,106.583,2026-05-01 20:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,53,106.42,2026-05-01 21:38:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,54,106.139,2026-05-01 21:33:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,55,105.915,2026-05-01 19:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,56,105.474,2026-05-01 19:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,57,105.744,2026-05-01 19:23:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,58,105.284,2026-05-01 20:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,59,106.056,2026-05-01 20:05:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,7,60,105.643,2026-05-01 20:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,1,105.993,2026-05-01 19:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,2,105.521,2026-05-01 19:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,3,104.965,2026-05-01 19:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,4,105.549,2026-05-01 19:44:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,5,106.465,2026-05-01 22:19:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,6,105.313,2026-05-01 21:34:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,7,105.96,2026-05-01 21:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,8,106.369,2026-05-01 20:08:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,9,105.915,2026-05-01 19:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,10,105.983,2026-05-01 22:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,11,106.093,2026-05-01 20:39:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,12,105.366,2026-05-01 20:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,13,105.533,2026-05-01 21:06:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,14,105.573,2026-05-01 21:26:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,15,106.166,2026-05-01 20:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,16,105.972,2026-05-01 20:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,17,105.087,2026-05-01 19:50:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,18,106.625,2026-05-01 22:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,19,106.227,2026-05-01 21:09:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,20,106.114,2026-05-01 21:43:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,21,105.636,2026-05-01 19:55:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,22,106.625,2026-05-01 22:02:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,23,106.412,2026-05-01 21:22:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,24,107.116,2026-05-01 22:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,25,105.267,2026-05-01 19:41:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,26,106.604,2026-05-01 19:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,27,105.807,2026-05-01 20:07:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,28,105.995,2026-05-01 22:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,29,106.604,2026-05-01 19:37:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,30,106.408,2026-05-01 20:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,31,105.405,2026-05-01 20:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,32,110.779,2026-05-01 19:18:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,33,105.845,2026-05-01 21:01:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,34,105.116,2026-05-01 19:27:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,35,105.995,2026-05-01 22:13:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,36,106.535,2026-05-01 21:21:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,37,106.342,2026-05-01 21:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,38,105.915,2026-05-01 20:53:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,39,105.295,2026-05-01 20:58:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,40,106.354,2026-05-01 22:03:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,41,105.934,2026-05-01 20:57:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,42,106.097,2026-05-01 21:48:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,43,105.996,2026-05-01 22:04:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,44,107.116,2026-05-01 22:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,45,105.366,2026-05-01 20:51:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,46,105.284,2026-05-01 20:31:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,47,105.615,2026-05-01 19:20:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,48,106.233,2026-05-01 20:40:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,49,106.495,2026-05-01 21:54:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,50,105.96,2026-05-01 21:30:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,51,106.215,2026-05-01 21:15:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,52,106.412,2026-05-01 21:22:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,53,106.282,2026-05-01 22:11:00,no2_calaire_ppb,no2_gen_ppb
no2,corrida_3,105-nmol/mol,8,54,105.894,2026-05-01 20:27:00,no2_calaire_ppb,no2_gen_ppb
